Date,Open,High,Low,Adj Close,Volume
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,167.64515686035156,48425700
2023-05-03,169.5,170.9199981689453,167.16000366210938,166.56094360351562,65136000
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,164.90975952148438,81235400
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,172.6484832763672,113316400
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,172.57882690429688,55962800
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,170.85801696777344,45326900
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,172.63851928710938,53724500
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,172.82748413085938,49514700
2023-05-12,173.6199951171875,174.05999755859375,171.0,171.89120483398438,45497800
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,171.39317321777344,37266700
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,171.39317321777344,42110300
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.01072692871094,57951600
2023-05-18,173.0,175.24000549316406,172.5800018310547,174.36143493652344,65496700
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,174.4710235595703,55772400
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,173.5147705078125,43570900
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,170.88516235351562,50747300
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.1640625,45143500
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.30955505371094,56058300
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,174.7399444580078,54835000
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,176.60260009765625,55964400
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,176.5527801513672,99625300
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,179.38160705566406,68901800
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.23822021484375,61945900
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,178.87362670898438,121946500
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,178.5050811767578,64848400
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.1205596923828,61944600
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,179.8597412109375,50214900
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.24818420410156,48870700
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.0670623779297,54274900
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,182.5889434814453,54929100
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.2264404296875,57462900
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,185.2783203125,65433200
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.19261169433594,101235600
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,184.28225708007812,49799100
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.2364044189453,49515700
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,186.26443481445312,51245300
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,185.94569396972656,53079300
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,184.54122924804688,48088700
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,187.32025146484375,50730800
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,188.50558471679688,51216800
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,188.84425354003906,46347300
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.20703125,85069600
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,191.70297241210938,31458200
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,190.577392578125,46920300
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.05551147460938,45094300
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,189.92994689941406,46778000
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,187.86810302734375,59922200
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,187.34019470214844,46638100
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.02354431152344,60750200
2023-07-13,190.5,191.19000244140625,189.77999877929688,189.79049682617188,41342300
2023-07-14,190.22999572753906,191.17999267578125,189.6300048828125,189.93992614746094,41573900
2023-07-17,191.89999389648438,194.32000732421875,191.80999755859375,193.22694396972656,50520200
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,192.9679718017578,48353800
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,194.33258056640625,80507300
2023-07-20,195.08999633789062,196.47000122070312,192.5,192.37033081054688,59581200
2023-07-21,194.10000610351562,194.97000122070312,191.22999572753906,191.18499755859375,71917800
2023-07-24,193.41000366210938,194.91000366210938,192.25,191.9918212890625,45377800
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,192.85838317871094,37283200
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,193.73492431640625,47471900
2023-07-27,196.02000427246094,197.1999969482422,192.5500030517578,192.45997619628906,47460200
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.05970764160156,48291400
2023-07-31,196.05999755859375,196.49000549316406,195.25999450683594,195.67726135253906,38824100
2023-08-01,196.24000549316406,196.72999572753906,195.27999877929688,194.840576171875,35175100
2023-08-02,195.0399932861328,195.17999267578125,191.85000610351562,191.82249450683594,50389300
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,190.41802978515625,61235200
2023-08-04,185.52000427246094,187.3800048828125,181.9199981689453,181.27415466308594,115799700
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.14649963378906,97576100
2023-08-08,179.69000244140625,180.27000427246094,177.5800018310547,179.09275817871094,67823000
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,177.48910522460938,60378500
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.26995849609375,54686900
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.3297882080078,51988100
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,178.99549865722656,43675600
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,176.9906768798828,43622600
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.1129608154297,46964900
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,173.54962158203125,66062900
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.03836059570312,61114200
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.3848419189453,46311900
2023-08-22,177.05999755859375,177.67999267578125,176.25,176.77125549316406,42084200
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,180.65118408203125,52722800
2023-08-24,180.6699981689453,181.10000610351562,176.00999450683594,175.9234619140625,54945800
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.14768981933594,51449600
2023-08-28,180.08999633789062,180.58999633789062,178.5500030517578,179.72360229492188,43820700
2023-08-29,179.6999969482422,184.89999389648438,179.5,183.64340209960938,53003900
2023-08-30,184.94000244140625,187.85000610351562,184.74000549316406,187.16427612304688,60813900
2023-08-31,187.83999633789062,189.1199951171875,187.47999572753906,187.38369750976562,60794500
2023-09-01,189.49000549316406,189.9199981689453,188.27999877929688,188.96958923339844,45732600
2023-09-05,188.27999877929688,189.97999572753906,187.61000061035156,189.20896911621094,45280000
2023-09-06,188.39999389648438,188.85000610351562,181.47000122070312,182.43653869628906,81755800
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.1003875732422,112488800
2023-09-08,178.35000610351562,180.24000549316406,177.7899932861328,177.71878051757812,65551300
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,178.89573669433594,58953100
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,175.8436737060547,90370200
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,173.7590789794922,84267900
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.2851104736328,60895800
2023-09-15,176.47999572753906,176.5,173.82000732421875,174.55699157714844,109205100
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.50933837890625,67257600
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,178.6064910888672,51826900
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.03575134277344,58436200
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.4797821044922,63047900
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.3375701904297,56725400
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,175.62423706054688,46172700
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.514892578125,64588900
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,169.9888458251953,66921800
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.24818420410156,56294400
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,170.766845703125,51814200
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.3002471923828,52164500
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,171.9537353515625,49594600
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.2104949951172,53020300
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.45726013183594,48527900
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.03057861328125,57224100
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.52670288085938,42390800
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,177.92825317382812,43698000
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.3345947265625,47551100
2023-10-12,180.07000732421875,182.33999633789062,179.0399932861328,180.24224853515625,56743100
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.38706970214844,51427100
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.25738525390625,52517000
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,176.6914520263672,57549400
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.3848419189453,54764400
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.00584411621094,59302900
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.43251037597656,64189300
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,172.5522003173828,55980100
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,172.99105834960938,43816600
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,170.65711975097656,57157000
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.4580078125,70625300
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,167.78456115722656,58499100
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,169.8491973876953,51131000
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.32797241210938,44846000
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.51968383789062,56934900
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.11036682128906,77334800
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.19273376464844,79763700
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,178.7660675048828,63841300
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.349365234375,70530000
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.41659545898438,49340300
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,181.93783569335938,53763500
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.16244506835938,66133400
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.5644989013672,43627500
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.2011260986328,60108400
2023-11-15,187.85000610351562,189.5,187.77999877929688,187.7703857421875,53790500
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.46824645996094,54412900
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.44825744628906,50922700
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.2060089111328,46505100
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.3970489501953,38134500
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.06619262695312,39617700
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.7279052734375,24048300
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.54812622070312,40552600
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.1573486328125,38415400
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.128662109375,43014200
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.70791625976562,48794400
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,190.9962921142578,45679300
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.18858337402344,43389500
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.1735076904297,66628400
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.07492065429688,41089700
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.02243041992188,47477700
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.46058654785156,53377300
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,192.93380737304688,60943700
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.4618682861328,52696900
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.7077178955078,70404200
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,197.85752868652344,66831600
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.31822204589844,128256700
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.64035034179688,55751900
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.68902587890625,40714100
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.5817108154297,52242800
2023-12-21,196.10000610351562,197.0800018310547,193.5,194.431884765625,46482500
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.35328674316406,37122800
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,192.80398559570312,28919300
2023-12-27,192.49000549316406,193.5,191.08999633789062,192.90383911132812,48087700
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.3332977294922,34049900
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.28463745117188,42628800
2024-01-02,187.14999389648438,188.44000244140625,183.88999938964844,185.40341186523438,82488700
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.01519775390625,58414500
2024-01-04,182.14999389648438,183.08999633789062,180.8800048828125,181.6781768798828,71983600
2024-01-05,181.99000549316406,182.75999450683594,180.1699981689453,180.9490966796875,62303300
2024-01-08,182.08999633789062,185.60000610351562,181.5,185.32351684570312,59144500
2024-01-09,183.9199981689453,185.14999389648438,182.72999572753906,184.904052734375,42841800
2024-01-10,184.35000610351562,186.39999389648438,183.9199981689453,185.9527130126953,46792900
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.35348510742188,49128400
2024-01-12,186.05999755859375,186.74000549316406,185.19000244140625,185.6830596923828,40444700
2024-01-16,182.16000366210938,184.25999450683594,180.92999267578125,183.39598083496094,65603000
2024-01-17,181.27000427246094,182.92999267578125,180.3000030517578,182.4471893310547,47317400
2024-01-18,186.08999633789062,189.13999938964844,185.8300018310547,188.38961791992188,78005800
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.3158721923828,68741000
2024-01-22,192.3000030517578,195.3300018310547,192.25999450683594,193.6428985595703,60133900
2024-01-23,195.02000427246094,195.75,193.8300018310547,194.93125915527344,42355600
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789062,194.2521209716797,53631300
2024-01-25,195.22000122070312,196.27000427246094,193.11000061035156,193.92254638671875,54822100
2024-01-26,194.27000427246094,194.75999450683594,191.94000244140625,192.17477416992188,44594000
2024-01-29,192.00999450683594,192.1999969482422,189.5800018310547,191.48565673828125,47145600
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,187.80035400390625,55859400
2024-01-31,187.0399932861328,187.10000610351562,184.35000610351562,184.1649932861328,55467800
2024-02-01,183.99000549316406,186.9499969482422,183.82000732421875,186.6218719482422,64885400
2024-02-02,179.86000061035156,187.3300018310547,179.25,185.6131591796875,102518000
2024-02-05,188.14999389648438,189.25,185.83999633789062,187.44081115722656,69668800
2024-02-06,186.86000061035156,189.30999755859375,186.77000427246094,189.0587615966797,43490800
2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.1686248779297,53439000
2024-02-08,189.38999938964844,189.5399932861328,187.35000610351562,188.08001708984375,40962000
2024-02-09,188.64999389648438,189.99000549316406,188.0,188.85000610351562,45155200
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.14999389648438,41781900
2024-02-13,185.77000427246094,186.2100067138672,183.50999450683594,185.0399932861328,56529500
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.14999389648438,54630500
2024-02-15,183.5500030517578,184.49000549316406,181.35000610351562,183.86000061035156,65434500
2024-02-16,183.4199981689453,184.85000610351562,181.6699981689453,182.30999755859375,49701400
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,53665600
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210938,182.32000732421875,41529700
2024-02-22,183.47999572753906,184.9600067138672,182.4600067138672,184.3699951171875,52292200
2024-02-23,185.00999450683594,185.0399932861328,182.22999572753906,182.52000427246094,45119700
2024-02-26,182.24000549316406,182.75999450683594,180.64999389648438,181.16000366210938,40867400
2024-02-27,181.10000610351562,183.9199981689453,179.55999755859375,182.6300048828125,54318900
2024-02-28,182.50999450683594,183.1199951171875,180.1300048828125,181.4199981689453,48953900
2024-02-29,181.27000427246094,182.57000732421875,179.52999877929688,180.75,136682600
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,42055200
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,37425500
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,42451200
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,49709300
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,101593300
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,73531800
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,50901200
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,67772100
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,92880600
